bookName, fight, honor, dead, pride, greed, lead, friend, love, justice, trick, smart, plot, sad, husband, steady, courage, skill, dedication, grace, charm, coward, devoted, fate, future, tired, old, king, beauty, wife, white
Heart of Darkness.txt, 0.0004905506837242535, 0.0, 0.0011517849759658107, 0.0, 0.0, 0.0017877187205361563, 0.00032621285127857903, 0.00021928258912986065, 0.0009265957359235899, 0.0015406693742237893, 0.0, 0.0, 0.00014255319014209075, 0.0, 0.0010146085263405726, 0.0, 0.0, 0.0, 0.0, 0.0006656792884299343, 0.0, 0.0009415855610229422, 0.00024527534186212675, 0.0005169489354635761, 0.00014301749764289253, 0.0006441472778336039, 0.0, 0.0, 0.00016054985869080115, 0.0017183305044058475
The Importance of Being Earnest.txt, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001996924773715031, 0.0010627971506309123, 0.0020411993492394642, 0.0, 0.0, 0.0, 0.0, 0.0005307844642015334, 0.0009976991531112556, 0.0, 0.0006292663162799785, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00058431872225998, 0.0, 0.0, 0.0, 0.000719527989638797, 0.0, 0.0005421935771417328, 0.00029889675088255784, 0.0
The Strange Case of Dr. Jekyll and Mr. Hyde.txt, 0.0, 0.0, 0.0009262248474946195, 0.0, 0.0022677937984222508, 0.0010782152488380537, 0.0014755998800667753, 0.0002479771726899482, 0.0, 0.0, 0.0, 0.0, 0.00042988592561030956, 0.0, 0.0, 0.0010192940866735596, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00012327611102060348, 0.0007794601839268396, 0.0, 0.0010878010878010878, 0.0, 0.0, 0.0, 0.0004901729104406512
The Romance of Lust.txt, 0.0, 0.0, 7.86131042611198e-05, 0.00010088194883288051, 0.0, 0.0009517378196254948, 0.0006679529276037718, 0.0011225067222807134, 0.0006640535963905825, 0.0, 0.00044866768370844975, 0.0, 0.0004378375360817027, 0.0022677937984222508, 0.0, 0.00020762959886077182, 0.0011897949103654155, 0.0, 0.00011675667628845406, 0.0004089131631165457, 0.0, 0.00025706521763714605, 0.00011718592877480869, 0.0017465313315935512, 8.785272181158413e-05, 0.00035875575064365004, 0.0, 0.0007155980354539549, 0.0012492182368982925, 0.00024724249370165194
Alice_s Adventures in Wonderland.txt, 0.0004728600100842462, 0.0, 0.00044409931403232824, 0.0, 0.0, 0.0, 0.00023583650568089064, 0.0, 0.0006698850142860154, 0.0, 0.0, 0.0, 0.0004122369318683171, 0.0, 0.0007335141106438411, 0.000488723451884685, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0007237643377380246, 0.00048431562476715595, 0.0011731560452243636, 0.0, 0.0, 0.0018801953229628735
Frankenstein.txt, 0.0, 0.0, 0.0005151817793694308, 0.00038141425750491025, 0.0, 0.0012917076032954824, 0.000925978169419563, 0.0011600187474583774, 0.0019128780376026834, 0.0, 0.0, 0.001532917027453466, 0.0005885778577239025, 0.00018438860146197114, 0.000523643238242074, 0.0022677937984222508, 0.0003748645054692525, 0.0, 0.00029428892886195125, 0.00022903970623452288, 0.0009564390188013417, 0.0022677937984222508, 0.0003375667125181206, 0.0022677937984222508, 0.0, 0.000625, 4.4865864218150213e-05, 0.0014279194185558533, 0.00012429056979352426, 0.00023968561388188378
Treasure Island.txt, 0.000822337706721752, 0.0, 0.002102428787921605, 0.00013765238503210306, 0.0, 0.0007991609221691863, 0.00022785373061673817, 3.063297831259726e-05, 0.00025888409285684783, 0.0008609035804394075, 0.0020406748502849385, 0.0, 0.00015931328791190635, 9.981875453481505e-05, 0.0022677937984222508, 0.0009443615307164761, 0.0008117314792469416, 0.0, 0.00015931328791190635, 0.0, 0.0010355363714273913, 0.0, 0.00013705628445362532, 0.0, 0.00011987413832537796, 0.0016269292789679796, 4.857626395422852e-05, 0.0, 4.485645995773355e-05, 0.000467113635899732
The Iliad.txt, 0.0022677937984222508, 9.931149150793121e-05, 0.0006577509144644596, 0.0011555760498818365, 0.0, 0.0018230610496110934, 0.0008649209935344343, 0.00042487362847729926, 0.0022677937984222508, 0.0003142255315907547, 0.00029793447452379366, 0.0, 0.0022677937984222508, 0.00010930004910800893, 0.00041386673725049225, 0.001999186160127659, 0.0016295287736499276, 0.0, 0.0022677937984222508, 0.000271535777598274, 0.0022677937984222508, 0.0004480934496837856, 0.0022677937984222508, 0.0016869400458683695, 0.00021876732595333125, 0.0004466795940996253, 0.0007919442483493983, 0.0006236837391710357, 0.00027833054714578997, 0.0003031007242753885
Dracula.txt, 0.0005052224140028824, 0.0, 0.0010584851523004614, 0.0001170968732406566, 0.0, 0.0008497786396899975, 0.0022677937984222508, 0.000820845336569714, 0.0001101125774108846, 0.0014646911843573238, 0.0001735942637052618, 0.0, 0.0009147814123365798, 0.001443519403963232, 0.00036171489539737984, 0.0008836749226891849, 0.0, 0.0, 0.00013552317219801181, 0.0001054752133158363, 0.0004404503096435384, 0.00014919187006440782, 5.829489392340949e-05, 0.00036859167898265464, 0.00020394687352559942, 0.001047171717790284, 5.509654987260262e-05, 0.00041530865243110537, 0.0003434227517397022, 0.0010044376766973717
The Picture of Dorian Gray.txt, 7.957984871331419e-05, 0.0, 0.0010089842635331277, 0.0005994447474381326, 0.0, 0.0010440490741378925, 0.0003969004154066276, 0.0022677937984222508, 0.0002254762380210569, 0.0, 0.0017773347260886389, 0.0014455134420667942, 0.00048564112804535327, 0.0006085630795489586, 0.000246893121470425, 0.0006579966592091846, 0.0, 0.0, 0.0013875460801295808, 0.0022677937984222508, 0.0, 0.00091649534675565, 7.957984871331419e-05, 0.0007547608737987707, 0.0005220245370689463, 0.0006144431765458261, 0.00011282056133204246, 0.0022677937984222508, 0.00042974723953337124, 0.0011979020937309692
Emma.txt, 3.94037775156663e-05, 0.0, 3.700712725077381e-05, 0.0008904410290881257, 0.0, 0.0006031182237830102, 0.0018080237452105616, 0.0009643667915248772, 0.0017863045807102057, 0.0011137967132692056, 0.0, 0.0007157426281658087, 0.0008244482680200948, 0.000602657194717284, 0.0011002370081469159, 0.0004072568995910986, 0.0008751501273241085, 0.0, 0.0002748160893400316, 0.00048123978833433217, 0.0, 0.0003781671210488772, 5.910566627349944e-05, 0.0005605771441430415, 0.00020678339101131777, 0.00047809160731914787, 6.982854908934718e-06, 0.0005965368209560992, 0.0005609874653191472, 8.95303310699574e-05
Pride and Prejudice.txt, 0.00010381485830053193, 0.0, 2.4375135544563993e-05, 0.0022677937984222508, 0.0, 0.0006810003313834708, 0.0014756481571094975, 0.001009343619121599, 0.0008824262955545215, 0.0, 0.00046371978767191713, 0.0, 0.00018101052216503002, 0.0012475462422959285, 0.0016104060786270341, 0.0011802738718837227, 0.000691712258478692, 0.0, 9.050526108251501e-05, 0.00042263156465682734, 0.0, 0.0002989005259965272, 5.1907429150265965e-05, 0.0009025623726169644, 6.810003313834709e-05, 7.36130082364777e-05, 3.679464957977765e-05, 0.0006009292559964263, 0.0005861039620562556, 2.9485049466170993e-05
Metamorphosis.txt, 0.0, 0.0, 0.0, 0.0008661699632895227, 0.0, 0.0, 0.0001433756904667165, 9.637815463307463e-05, 0.0, 0.0, 0.001284083279592233, 0.0, 0.0005012349938942457, 0.0, 0.0017837457653471626, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0005517889292876337, 0.0, 0.00045441441235452194, 0.000880018225836386, 0.000452980612429788, 0.0, 0.0, 0.0002822567750339139, 0.000571527935982169
The Adventures of Tom Sawyer.txt, 0.00043902915181669345, 0.00026147381777517784, 0.0022677937984222508, 0.0007936895280416529, 0.0, 0.0013439649644117033, 0.00013137812314225605, 0.0002649399147036056, 0.0007463495580883788, 0.0, 0.0007844214533255336, 0.0, 0.00038274336312224555, 9.59241160962161e-05, 0.000817241646932674, 0.00018150305627716962, 0.0, 0.0, 0.00045929203574669465, 0.000595764358460489, 0.0009951327441178384, 0.0, 8.78058303633387e-05, 0.0004163893644005656, 0.0003071919918655322, 0.0013005700370800819, 1.5560319650621212e-05, 7.819407204793917e-05, 0.00012931887277205467, 0.0006483940896865614
Adventures of Huckleberry Finn.txt, 0.0003359999044530293, 8.338016718810668e-05, 0.0013674415335785679, 0.0, 0.0, 0.0007346926699545956, 0.00019550793462402827, 0.00015019636388329284, 0.0, 0.0010552727367594283, 0.0007504215046929601, 0.0, 9.764099787523929e-05, 0.0001835327660458354, 0.0008686879338325708, 0.00023151465498629992, 0.0, 0.0, 0.0004882049893761965, 7.599220791714223e-05, 0.0006346664861890554, 0.0, 8.399997611325733e-05, 0.0, 0.0003428565793121447, 0.0022677937984222508, 0.0012702612010725008, 4.986988644562458e-05, 0.00019244349910673976, 0.0006202901085300713
The Yellow Wallpaper.txt, 0.0, 0.0, 0.0004870286724650986, 0.0, 0.0, 0.0022677937984222508, 0.0005172678121822574, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0022677937984222508, 0.0006537015852263442, 0.0, 0.0, 0.0, 0.0
